CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
6077c424cf9cda8097194e0ab80f080e5eafc87e7f6155e316702ea92aa08ce6cee63abe2880604d731e39d6e4fc3ac0c180479961001214f68d697bc28f8d3f,JF318663,,44757.62014,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,44757.64306,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,5220,N,KEDZIE AVE,1712,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,14,6,7,41.97640444,-87.70884483,POINT (-87.708844828223 41.976404438767)
7b89550ae5fa0013d9048179c844382d3717eecfba2beb62cf3d01eff79e6a0bf8233795273df1e4345497eb74664a90b7a61ebb05549e168a4bdb65a183c1aa,JA434633,,42995.16111,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",42995.16111,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4427,S,ARCHER AVE,821,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,3,1,9,41.81270973,-87.70626198,POINT (-87.70626198395 41.812709730348)
60f138658e1ebbf35f7c0b2114e567e9ccb024ab58158c30cbac6134246e48892b26038a7358d7232e9705ad796f40c48870462b1b5963d63520190a9c31f2f4,JF319017,Y,44757.79167,30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",44757.79653,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6300,S,BLACKSTONE AVE,314,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,19,6,7,41.78053676,-87.58911851,POINT (-87.589118510906 41.780536756048)
614bc737c42118da7e439ace58852ee85099a0655790fcd3d914207b91c8b8a01232f330342690d8e42be9ac80e9ef01c761e9d4a526cbe7429744b81c6dd90f,JF318494,,44757.47917,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DUSK,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",44757.51875,EQUIPMENT - VEHICLE CONDITION,EQUIPMENT - VEHICLE CONDITION,2358,W,95TH ST,2221,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,6,7,41.72104771,-87.68200483,POINT (-87.682004830585 41.721047708948)
7b5a95ef2cf0ef0b73c95ec7a992a26fd67abc5bb8a66581050aa7db8bc9bc63ebe9546c3f6d49e7e9055cdebcc121e338e9c2952de8048ed24bf87876bddb8a,JD201741,,43925.30347,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",43925.30833,DISREGARDING TRAFFIC SIGNALS,EQUIPMENT - VEHICLE CONDITION,699,S,CENTRAL AVE,1522,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,7,4,41.87186562,-87.76442625,POINT (-87.764426251514 41.871865622766)
7b42ee6668c07e3dc5fc1e50a9b74b663f23a8426a0e45948523bc8296f5ec97493d3dfb8cf96fb67da4e0d5f00fd2d83d55af004780d4dccc26dc8a2a0a955b,JE416010,,44488.85417,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,OTHER,,STRAIGHT ON GRADE,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,N,"OVER $1,500",44489.35972,UNABLE TO DETERMINE,UNABLE TO DETERMINE,102,N,HAMLIN BLVD,1122,,,,,,,2,,,,,,,,,20,3,10,41.88201156,-87.72097075,POINT (-87.720970747972 41.882011561834)
79489a74febc9bd45000ef8d1fd9a2632ef81429bd38b7c37088b8ae6ea302a50d47d13eb887a83c54e62b046883cedb6bc5fbebc114e695edf897b20c4f2ebf,JE492177,Y,44556.04167,20,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,UNKNOWN,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",44559.70833,UNABLE TO DETERMINE,UNABLE TO DETERMINE,901,N,WALLER AVE,1511,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,1,1,12,41.89673408,-87.7677451,POINT (-87.767745095947 41.89673407523)
7b94969b479f60c867d6927d4d32bde9a434367321d3ac67f8f6a0ebab446c38585713b194c40be975d7ced71144cb2ae4fdb5dd3032e69ab07071867f9a755d,JB377152,,43314.97917,30,NO CONTROLS,NO CONTROLS,CLEAR,UNKNOWN,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",43315.43056,NOT APPLICABLE,NOT APPLICABLE,4346,W,ARMITAGE AVE,2522,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,23,5,8,41.91716055,-87.73579324,POINT (-87.735793244434 41.917160549304)
6150c944fd6e49f76b1e1e72509aae6b8313bc956cc302c1f6d851799e9f00d9f075c24026b1c13719b4e24b006dfb77b37e377bb0afd88afe4ea46ed4f3dfd1,JF318567,,44757.55694,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,,STRAIGHT ON GRADE,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,$500 OR LESS,44757.55764,NOT APPLICABLE,NOT APPLICABLE,1804,W,103RD ST,2213,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,13,6,7,41.70672109,-87.66734156,POINT (-87.667341559551 41.706721093422)
06474a422387c5270049a0946b1245348766641542f90df0c900f8ee0ccce67b5f4873cb1dc30afde19fb8a847172536d0744b644ac166e486c33f2b80dd1ada,JF419413,,44827.66667,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,UNKNOWN,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",44836.75694,UNABLE TO DETERMINE,NOT APPLICABLE,1999,N,LARAMIE AVE,2533,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,6,9,41.9168931,-87.75578912,POINT (-87.755789115828 41.916893097372)
78e7d61dcfc233d42edefbca14880d57461b0bff4d784537e836de692b191b7bd47f062072d766f14ab5aef6e5ce469ca7dd46d68ffbd4d1450eaec493d9fd6c,JE413309,,44487.03125,35,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",44487.04514,NOT APPLICABLE,NOT APPLICABLE,2721,W,PETERSON AVE,2011,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,2,0,0,2,10,41.99034251,-87.6978688,POINT (-87.69786879479 41.990342507784)
9f752ec4220ce7a4f5f6425784c6381a6571bb8e2e8427485b58a090905c75db8c86920559c45db53c6e5b150b393782faeefd497507101c9309e3d76f147d2f,JF374711,,44802.42708,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44802.49167,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,5400,W,BYRON ST,1633,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,10,2,8,41.95157794,-87.76214321,POINT (-87.762143211691 41.95157793897)
7a7cdec4cae80fa12ff247a52a3412874d10643562274cca8926d5c244fe623a63db9a28833e0f053cc7f91dba342532078afbbe9bc2854ad6a7acc672e5f6fb,JF300820,,44743.21875,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAWN,REAR END,"FIVE POINT, OR MORE",,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",44743.21875,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO REDUCE SPEED TO AVOID CRASH,3958,N,MILWAUKEE AVE,1731,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,5,6,7,41.95268043,-87.74636602,POINT (-87.746366023316 41.952680428872)
7bb3f3e3d6ce7ad4b6d7036fc9e0322ea68851f555a798a8b666747c89d147ae710e8823a5d5fce0def7b0a92d2301ea969e461e9c3d9be78d5d89b85f458978,HZ356430,Y,42571.25,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",42571.34028,IMPROPER LANE USAGE,UNABLE TO DETERMINE,2541,S,DAMEN AVE,1034,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,6,4,7,41.84559987,-87.67552305,POINT (-87.675523053954 41.8455998718)
7bc263c838b419ec2f4118a792fa6e3a882dbe2b29c193972dc5c16b32201c27274946eb15596dd34af004cc5dd25f81878b2af914505ddf52b0db59b4751244,JC229400,,43573.69792,30,NO CONTROLS,NO CONTROLS,RAIN,DUSK,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",43573.70833,IMPROPER BACKING,NOT APPLICABLE,7900,S,MARQUETTE AVE,422,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,16,5,4,41.75173733,-87.55910445,POINT (-87.559104451328 41.751737324795)
636718e9c84c2b6232b8db100d459d1219e0cfbdc27d8eaeac4e1030ca6f84347fd8051157765ef6d3d6bfdc5b6f533ae68efd800c2a44a709f78be060b3671a,JF318984,,44757.76528,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",44757.77639,IMPROPER LANE USAGE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,350,W,BELMONT AVE,1925,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,18,6,7,41.94029733,-87.63907422,POINT (-87.639074222297 41.940297326019)
639a113b84e70a07e4e52be54e9c0770b9d1fd03dc1d4e05ee3174552ce6de3cc42ce2a2bf43545ef88022295ab7be483d2a50e3682e253aef341a6308f7206c,JF318418,,44757.46528,25,PEDESTRIAN CROSSING SIGN,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,PEDESTRIAN,CENTER TURN LANE,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",44757.49028,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,7455,S,SOUTH SHORE DR,334,,,,,,,2,INCAPACITATING INJURY,1,0,1,0,0,1,0,11,6,7,41.76113161,-87.55753416,POINT (-87.557534158157 41.76113160513)
a17cb9d02a83d9dfd718a46c39d01df57634f8082890848237705957f6c7d5a823711446eaa917c4ba1d7c92113c3db111c3d54735f203452ed808f06cba5ff7,JF374363,,44802.27431,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,HEAD ON,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",44802.27917,DRIVING ON WRONG SIDE/WRONG WAY,UNABLE TO DETERMINE,4880,W,NORTH AVE,2533,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,6,2,8,41.90969687,-87.74908275,POINT (-87.749082748714 41.909696871304)
a248e389d173090464ec8097ac2ca82e77b7e47cc774474660f19671794209f6c6ba1b323bdc3d341434970573dc2c6c4ef1f7f834810f0bc4122389f15666ee,JF374621,,44802.325,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",44802.375,IMPROPER TURNING/NO SIGNAL,IMPROPER BACKING,4658,W,DIVISION ST,2533,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,2,8,41.90250346,-87.7437686,POINT (-87.743768597691 41.902503464227)
79607210fbe8651bab3985320b012bb0f50a93f82e092de0e55d84d05ae5dfc0408320fbca6f1bdfeeb6c2d5755f2558ca6a0035c406a4f676ce90b5874b5e09,JB317661,,43257.75,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,OTHER NONCOLLISION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",43273.52083,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1035,N,THROOP ST,1213,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,18,4,6,41.9008586,-87.66003364,POINT (-87.660033637117 41.900858603016)
a3c1a9a7b30541dd5a74f937a890dc8c67773988dede3947a72f5e7bb246c9e927e92f3821234b2b394e57aa3001ed893a3763f2be2237146621dfb32285b51b,JF375050,,44802.61319,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,OTHER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",44802.66667,UNABLE TO DETERMINE,UNABLE TO DETERMINE,165,E,ERIE ST,1834,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,2,8,41.89404859,-87.62281324,POINT (-87.622813238607 41.894048587486)
667ecc56fca2aabed6efab09cea9de63a827a81ab0914550ba6f91d527ad8863dbad985c8bcec11c672395b6bd41a1e28eee3594e192cd4bbc89d14f52719243,JF319734,,44757.77083,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,HEAD ON,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44758.57639,DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,2200,W,JACKSON BLVD,1225,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,6,7,41.87771694,-87.68150817,POINT (-87.68150817245 41.877716938447)
7ba47472d024aefa1f8ab90585b9208fc267fe1e2a88ac681201b02a414f9828224236465d77af56e372df449bd6387fc2bd4c16e0c8f1ced2ca20e2e98f072e,JF193515,,44652.45208,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",44652.45833,RELATED TO BUS STOP,NOT APPLICABLE,87,W,87TH ST,634,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,6,4,41.73614513,-87.62691784,POINT (-87.626917843973 41.736145128237)
7b5f0a52b8a42c5e69aac76a2056c91f2eaaa4cb3f87aebf36d115ba44365ba61d70196bd696cf6e6a78758d864a14e7ffbbe270ae8dc4248f30d5838c6e817f,JA244399,,42854.80903,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,DUSK,TURNING,NOT DIVIDED,2,STRAIGHT AND LEVEL,WET,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",42854.82014,UNABLE TO DETERMINE,NOT APPLICABLE,7600,S,DAMEN AVE,611,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,19,7,4,41.75559944,-87.67343244,POINT (-87.673432437198 41.755599435763)
79d6e6739c925b4361d3022ab9a7dfc242606fa8348806c037b9d1c04ecc238d41d506c4f4cf78c8b06c4a26ac5ea2014a2bb4d36757f723b09154c8bfbd4a4c,JC352307,,43663.33958,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",43663.34236,FOLLOWING TOO CLOSELY,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",11,N,LARAMIE AVE,1533,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,8,4,7,41.88073083,-87.75493185,POINT (-87.754931852123 41.880730830739)
7ace1ac15370b6c95fc263fffe40fa1693e1064c33463bae88d236f17f7d84b8e049b9563aefd2d1518f4e5c9678a728134f0eff90440f3b497d2736c35c7ffb,JA289512,Y,42888.59375,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",42888.61667,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,499,S,WELLS ST,122,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,6,6,41.87565562,-87.6335135,POINT (-87.633513497116 41.875655618516)
66d0acae1662c6f63f91c353a76421644aafcedc58299ed040c98b8f3a84f5daedec37067e8fdc977d73ffd3f9a742f91fe3fc3b791fa487ee0af78d2b225dac,JF318778,,44757.5625,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",44757.67708,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,1830,W,OGDEN AVE,1225,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,6,7,41.87620942,-87.6724963,POINT (-87.672496297524 41.87620942156)
66e96defc770951104f2ea85e78054b823e46fd3eefbe91b65ce6ffb7f8565c13ea551364346db54fc21adbadee30a5628667b8e0bbf220607d450c24baa3154,JF319112,,44757.8875,20,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",44757.89861,UNABLE TO DETERMINE,NOT APPLICABLE,1905,W,21ST ST,1234,,Y,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,21,6,7,41.85393415,-87.67371546,POINT (-87.673715456802 41.85393414528)
66f653dc58655d31ad3c1d3c0629204f54b5dda467a1cab1310688f6b4fc90281ae27c38dc11fda86658b1bc1b57c52b7816c8e79d18ce8200fceb853af77074,JF319701,,44757.40278,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44758.55556,WEATHER,UNABLE TO DETERMINE,300,S,WESTERN AVE,1125,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,6,7,41.87747657,-87.68648978,POINT (-87.686489776112 41.877476565665)
a569c8a592248da8fe48d4e772ac9cdac2308a4e4924abb72a001707731bdc61cc5f96e7eef08bda2483bb6ccb7c9f7be12b655e8a78126988be0ccb5e373c77,JF375425,,44802.77222,30,NO CONTROLS,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",44802.84028,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1947,E,95TH ST,431,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,2,8,41.72235159,-87.57596048,POINT (-87.575960475838 41.722351588777)
a60f8cf164ce02aa1656087396f5d3ae2892e5ea4a163f22ef9c44717ea441495247395f520b47585038c5a38427ce54f7c94ddca91cf90b72dcb4b6953511c3,JF375314,,44802.44097,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,OTHER,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,,"OVER $1,500",44802.79167,UNABLE TO DETERMINE,NOT APPLICABLE,7130,N,WESTERN AVE,2411,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,10,2,8,42.01188345,-87.69038813,POINT (-87.690388134457 42.011883444922)
7b3ded632f6e343d58269ddd2d3b7dbcdb14778a8c22d379d6acbf8c36cbe4bb0f87d0fb70fd4687ba6a5ab81be43b8e43dc117d092d772d30d431fc7412f1db,HZ367224,,42578.35417,50,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),4,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",42578.79861,UNABLE TO DETERMINE,UNABLE TO DETERMINE,600,N,LAKE SHORE DR,1834,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,4,7,41.89274821,-87.6146868,POINT (-87.614686796014 41.892748209238)
7b74481975c4a254e8914d93821f6dcff7bc78e012c63c663700d04da504cf189843de28fc0bb5074a46e7b9ce08089e86d41cdc3d6708da85593c157ffd3433,JC257767,,43595.64653,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",43595.64722,FOLLOWING TOO CLOSELY,NOT APPLICABLE,1559,W,89TH ST,2221,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,2,0,15,6,5,41.73190741,-87.66287133,POINT (-87.662871331449 41.731907412315)
a69773ec5a99ece5fae4a86e20eaeccbc80ab9fd70a6b51bf78e0fdef904e0abf1f3d7e3ad612d69e3e16b7caa8919a6ed72c9d2841ee2f9068a9e89fd7f74c2,JF375299,,44802.75,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO SIDE,PARKING LOT,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44802.77986,UNABLE TO DETERMINE,NOT APPLICABLE,2700,S,PULASKI RD,1031,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,2,8,41.84231666,-87.72464504,POINT (-87.724645038379 41.84231665823)
a87ae5ce473974b88bd72024d37214257e6412f3d5cf9faec3641eb5124859f4c18a890dffe8e12a353e2b73b4870b54ac105427f68b91325007d5e9ef571d68,JF375242,,44802.69792,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,44802.75,UNABLE TO DETERMINE,UNABLE TO DETERMINE,357,E,CHICAGO AVE,1833,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,2,8,41.89671137,-87.6182079,POINT (-87.618207901257 41.896711367297)
7938c829c204e71ad95467578cc308252df7d98bd153b15b7861192979f0a787b05d9af13a785c33bfa416b66bfb5f9f041fb284f4e5a4e40a51d7fcd377c7ad,JF223312,Y,44679.33333,20,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",44679.65556,UNABLE TO DETERMINE,NOT APPLICABLE,99,E,HURON ST,1834,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,8,5,4,41.89481149,-87.62552226,POINT (-87.625522255879 41.89481149296)
